,OrderDate,OrderNumber,CustomerID,sales
34576,2016-12-14,SO60037,20829,48.0673
34577,2015-12-24,SO48656,20829,699.0982
34578,2016-12-27,SO60891,20830,17.2884
34579,2016-12-27,SO60891,20830,53.99
34580,2016-12-27,SO60891,20830,1000.4375
34581,2015-12-01,SO48400,20830,699.0982
34582,2016-12-20,SO60446,20831,33.6442
34583,2016-12-20,SO60446,20831,1000.4375
34584,2016-12-20,SO60446,20831,70.6443
34585,2016-12-20,SO60446,20831,48.0673
34586,2015-12-15,SO48563,20831,699.0982
34587,2016-07-28,SO51619,20832,48.0673
34588,2016-07-28,SO51619,20832,1700.99
34589,2015-09-04,SO47479,20832,699.0982
34590,2016-12-04,SO59339,20833,1000.4375
34591,2015-12-14,SO48551,20833,699.0982
34592,2016-07-17,SO51442,20834,7.98
34593,2016-07-17,SO51442,20834,49.98
34594,2016-07-17,SO51442,20834,1700.99
34595,2016-07-17,SO51442,20834,53.99
34596,2015-09-14,SO47548,20834,699.0982
34597,2017-02-19,SO64519,20835,9.98
34598,2017-02-19,SO64519,20835,33.6442
34599,2017-02-19,SO64519,20835,17.98
34600,2017-02-19,SO64519,20835,48.0673
34601,2017-02-19,SO64519,20835,1000.4375
34602,2016-01-18,SO48940,20835,699.0982
34603,2017-02-20,SO64610,20836,1000.4375
34604,2017-02-20,SO64610,20836,34.99
34605,2016-01-21,SO48957,20836,699.0982
34606,2016-07-30,SO51661,20837,33.6442
34607,2016-07-30,SO51661,20837,7.98
34608,2016-07-30,SO51661,20837,74.97
34609,2016-07-30,SO51661,20837,1700.99
34610,2015-09-25,SO47622,20837,699.0982
34611,2016-08-18,SO52730,20838,9.98
34612,2016-08-18,SO52730,20838,33.6442
34613,2016-08-18,SO52730,20838,8.6442
34614,2016-08-18,SO52730,20838,26.97
34615,2016-08-18,SO52730,20838,1700.99
34616,2015-10-16,SO47839,20838,699.0982
34617,2016-08-12,SO52416,20839,24.99
34618,2016-08-12,SO52416,20839,4.58
34619,2016-08-12,SO52416,20839,1700.99
34620,2015-10-02,SO47739,20839,699.0982
34621,2017-02-25,SO64880,20840,7.98
34622,2017-02-09,SO63874,20841,34.99
34623,2017-02-09,SO63874,20841,1000.4375
34624,2016-01-15,SO48912,20841,699.0982
34625,2017-03-09,SO65872,20842,14.97
34626,2017-03-09,SO65872,20842,33.6442
34627,2017-03-09,SO65872,20842,17.98
34628,2017-03-09,SO65872,20842,1000.4375
34629,2016-01-23,SO48977,20842,699.0982
34630,2017-03-14,SO66201,20843,1000.4375
34631,2017-02-17,SO64374,20844,33.6442
34632,2017-02-17,SO64374,20844,1000.4375
34633,2017-03-12,SO66072,20845,53.99
34634,2017-03-12,SO66072,20845,1000.4375
34635,2017-02-28,SO65081,20846,53.99
34636,2017-03-19,SO66496,20847,33.6442
34637,2017-03-19,SO66496,20847,17.2884
34638,2017-03-19,SO66496,20847,1000.4375
34639,2016-02-28,SO49436,20847,699.0982
34640,2016-08-29,SO53297,20848,47.0962
34641,2016-08-29,SO53297,20848,48.0673
34642,2016-08-29,SO53297,20848,1700.99
34643,2015-10-20,SO47876,20848,699.0982
34644,2017-04-05,SO67671,20849,59.98
34645,2017-04-05,SO67671,20849,33.6442
34646,2017-04-05,SO67671,20849,4.99
34647,2016-10-19,SO56343,20851,33.6442
34648,2016-10-19,SO56343,20851,1700.99
34649,2015-10-20,SO47877,20851,699.0982
34650,2016-10-18,SO56276,20852,8.6442
34651,2016-10-18,SO56276,20852,1700.99
34652,2016-10-18,SO56276,20852,53.99
34653,2015-11-26,SO48248,20852,699.0982
34654,2017-02-19,SO64520,20853,49.98
34655,2017-02-19,SO64520,20853,2.29
34656,2017-02-19,SO64520,20853,1000.4375
34657,2017-03-19,SO66497,20854,34.99
34658,2017-03-19,SO66497,20854,1000.4375
34659,2016-03-19,SO49719,20854,699.0982
34660,2017-02-05,SO63617,20855,33.6442
34661,2017-02-05,SO63617,20855,1000.4375
34662,2016-10-19,SO56344,20856,1700.99
34663,2015-11-25,SO48240,20856,699.0982
34664,2017-03-14,SO66200,20857,1000.4375
34665,2017-03-02,SO65449,20858,33.6442
34666,2017-03-02,SO65449,20858,1000.4375
34667,2016-11-18,SO58139,20859,49.98
34668,2016-11-18,SO58139,20859,1700.99
34669,2015-11-03,SO48104,20859,699.0982
34670,2016-12-14,SO60021,20860,34.99
34671,2016-08-28,SO53250,20860,769.49
34672,2016-08-28,SO53250,20860,48.0673
34673,2016-12-14,SO60021,20860,742.35
34674,2016-03-10,SO49632,20860,699.0982
34675,2016-08-14,SO52534,20861,19.98
34676,2016-08-14,SO52534,20861,9.98
34677,2016-12-17,SO60235,20861,4.58
34678,2016-08-14,SO52534,20861,43.96
34679,2016-12-17,SO60235,20861,4.99
34680,2016-12-17,SO60235,20861,28.99
34681,2016-08-14,SO52534,20861,769.49
34682,2016-12-17,SO60235,20861,742.35
34683,2016-03-28,SO49783,20861,699.0982
34684,2017-01-22,SO62538,20862,9.98
34685,2017-01-22,SO62538,20862,17.98
34686,2017-01-22,SO62538,20862,2181.5625
34687,2015-11-17,SO48187,20862,699.0982
34688,2017-02-24,SO64799,20863,33.6442
34689,2017-02-24,SO64799,20863,2181.5625
34690,2015-11-28,SO48269,20863,699.0982
34691,2017-03-17,SO66328,20864,7.95
34692,2017-03-17,SO66328,20864,2181.5625
34693,2015-11-27,SO48252,20864,699.0982
34694,2017-02-02,SO63392,20865,59.98
34695,2017-02-02,SO63392,20865,9.98
34696,2017-06-17,SO73114,20866,54.99
34697,2017-06-17,SO73114,20866,2071.4196
34698,2015-12-09,SO48486,20866,699.0982
34699,2017-04-03,SO67534,20867,7.98
34700,2017-04-03,SO67534,20867,33.6442
34701,2016-10-06,SO55644,20868,59.98
34702,2016-10-06,SO55644,20868,4.58
34703,2016-10-06,SO55644,20868,9.98
34704,2016-11-24,SO58485,20869,17.2884
34705,2016-11-24,SO58485,20869,48.0673
34706,2016-11-24,SO58485,20869,1700.99
34707,2015-12-23,SO48643,20869,699.0982
34708,2017-03-19,SO66498,20870,33.6442
34709,2017-03-19,SO66498,20870,1000.4375
34710,2016-04-13,SO50016,20870,699.0982
34711,2016-10-02,SO55422,20871,59.98
34712,2016-10-02,SO55422,20871,17.2884
34713,2016-10-02,SO55422,20871,9.98
34714,2016-10-02,SO55422,20871,34.99
34715,2016-11-23,SO58423,20872,33.6442
34716,2016-11-23,SO58423,20872,1700.99
34717,2015-12-24,SO48665,20872,699.0982
34718,2016-11-06,SO57510,20873,89.97
34719,2016-11-06,SO57510,20873,9.98
34720,2016-11-06,SO57510,20873,15.9
34721,2017-04-01,SO67407,20874,17.2884
34722,2017-04-01,SO67407,20874,48.0673
34723,2017-04-01,SO67407,20874,1000.4375
34724,2016-04-19,SO50082,20874,699.0982
34725,2016-11-22,SO58358,20875,34.99
34726,2016-11-22,SO58358,20875,1700.99
34727,2015-12-22,SO48633,20875,699.0982
34728,2017-04-23,SO68878,20876,34.99
34729,2017-04-23,SO68878,20876,1000.4375
34730,2016-04-13,SO50018,20876,699.0982
34731,2017-03-21,SO66633,20877,1000.4375
34732,2017-04-21,SO68733,20878,33.6442
34733,2017-04-21,SO68733,20878,1000.4375
34734,2017-03-25,SO66838,20879,9.98
34735,2017-03-25,SO66838,20879,17.2884
34736,2017-03-25,SO66838,20879,17.98
34737,2017-03-25,SO66838,20879,34.99
34738,2017-03-25,SO66838,20879,2181.5625
34739,2015-12-11,SO48504,20879,699.0982
34740,2016-11-16,SO58033,20880,33.6442
34741,2016-11-16,SO58033,20880,1700.99
34742,2016-01-15,SO48911,20880,699.0982
34743,2017-04-06,SO67724,20881,59.98
34744,2017-04-06,SO67724,20881,17.2884
34745,2017-04-06,SO67724,20881,9.98
34746,2017-04-06,SO67724,20881,34.99
34747,2017-05-15,SO70667,20882,48.0673
34748,2017-05-15,SO70667,20882,1000.4375
34749,2017-05-19,SO70933,20883,7.98
34750,2017-05-19,SO70933,20883,24.99
34751,2017-05-19,SO70933,20883,1000.4375
34752,2017-05-11,SO70370,20884,33.6442
34753,2017-05-11,SO70370,20884,70.6443
34754,2017-05-11,SO70370,20884,1000.4375
34755,2017-05-11,SO70370,20884,48.0673
34756,2016-11-22,SO58359,20885,33.6442
34757,2016-11-22,SO58359,20885,1700.99
34758,2016-01-02,SO48806,20885,699.0982
34759,2016-11-06,SO57490,20886,48.0673
34760,2016-11-06,SO57490,20886,1700.99
34761,2017-05-13,SO70516,20887,8.6442
34762,2017-05-13,SO70516,20887,33.6442
34763,2017-05-13,SO70516,20887,1000.4375
34764,2017-05-17,SO70817,20888,53.99
34765,2017-05-17,SO70817,20888,1000.4375
34766,2017-02-08,SO63785,20889,59.98
34767,2017-02-08,SO63785,20889,9.98
34768,2017-02-08,SO63785,20889,34.99
34769,2016-12-23,SO60572,20890,33.6442
34770,2016-12-23,SO60572,20890,17.2884
34771,2016-12-23,SO60572,20890,1700.99
34772,2016-01-27,SO49009,20890,699.0982
34773,2016-12-04,SO59287,20891,49.98
34774,2016-12-04,SO59287,20891,564.99
34775,2017-04-09,SO67911,20892,9.98
34776,2017-04-09,SO67911,20892,17.98
34777,2017-04-09,SO67911,20892,2181.5625
34778,2016-01-02,SO48807,20892,699.0982
34779,2017-06-14,SO72893,20893,59.98
34780,2017-06-14,SO72893,20893,9.98
34781,2017-05-27,SO71484,20894,33.6442
34782,2017-05-27,SO71484,20894,1000.4375
34783,2017-06-03,SO72120,20895,1000.4375
34784,2017-04-13,SO68195,20896,53.99
34785,2017-04-13,SO68195,20896,1000.4375
34786,2016-04-12,SO50006,20896,699.0982
34787,2017-04-22,SO68772,20897,33.6442
34788,2017-04-22,SO68772,20897,7.98
34789,2017-04-22,SO68772,20897,48.0673
34790,2017-04-22,SO68768,20898,29.99
34791,2017-04-22,SO68768,20898,43.96
34792,,,20899,
34793,2017-03-29,SO67113,20900,89.97
34794,2017-03-29,SO67113,20900,17.2884
34795,2017-03-29,SO67113,20900,9.98
34796,2017-03-29,SO67113,20900,34.99
34797,2017-06-11,SO72720,20901,1000.4375
34798,,,20902,
34799,2016-11-28,SO58746,20903,89.97
34800,2016-11-28,SO58746,20903,33.6442
34801,2016-11-28,SO58746,20903,9.98
34802,,,20904,
34803,2017-06-21,SO73493,20905,34.99
34804,2017-06-21,SO73493,20905,1000.4375
34805,2017-06-08,SO72470,20906,59.98
34806,2017-06-08,SO72470,20906,6.87
34807,2017-02-14,SO64146,20907,59.98
34808,2017-02-14,SO64146,20907,2.29
34809,2016-12-04,SO59313,20908,59.98
34810,2016-12-04,SO59313,20908,25.9326
34811,2016-12-04,SO59313,20908,34.99
34812,2016-10-12,SO55999,20909,59.98
34813,2016-10-12,SO55999,20909,33.6442
34814,2016-10-12,SO55999,20909,9.98
34815,2017-03-28,SO67028,20910,17.2884
34816,2017-03-28,SO67028,20910,33.6442
34817,2017-03-28,SO67028,20910,49.98
34818,2017-03-28,SO67028,20910,9.98
34819,2017-03-28,SO67028,20910,539.99
34820,2017-05-15,SO70604,20911,43.96
34821,2017-05-15,SO70604,20911,48.0673
34822,2017-05-15,SO70604,20911,539.99
34823,2016-11-13,SO57855,20912,89.97
34824,2017-04-10,SO68006,20912,33.6442
34825,2016-11-13,SO57855,20912,9.98
34826,2016-11-13,SO57855,20912,17.98
34827,2016-11-13,SO57855,20912,769.49
34828,2017-04-10,SO68006,20912,742.35
34829,2016-04-30,SO50183,20912,699.0982
34830,2017-04-27,SO69154,20913,17.2884
34831,2017-04-27,SO69154,20913,33.6442
34832,2017-04-27,SO69154,20913,1000.4375
34833,2016-05-05,SO50377,20913,699.0982
34834,2017-04-15,SO68339,20914,9.98
34835,2017-04-15,SO68339,20914,25.9326
34836,2017-04-15,SO68339,20914,26.97
34837,2017-04-15,SO68339,20914,1000.4375
34838,2016-05-07,SO50403,20914,699.0982
34839,2017-06-22,SO73547,20915,33.6442
34840,2017-06-22,SO73547,20915,7.98
34841,2016-12-19,SO60353,20916,29.99
34842,2016-12-19,SO60353,20916,33.6442
34843,2016-12-19,SO60353,20916,9.98
34844,2016-12-19,SO60353,20916,48.0673
34845,2017-04-25,SO68951,20917,15.9
34846,2017-04-25,SO68951,20917,2181.5625
34847,2016-02-25,SO49416,20917,699.0982
34848,2017-03-26,SO66914,20918,11.97
34849,2017-03-26,SO66914,20918,63.5
34850,,,20919,
34851,,,20920,
34852,2017-04-30,SO69322,20921,15.9
34853,2017-04-30,SO69322,20921,2181.5625
34854,2016-02-26,SO49426,20921,699.0982
34855,2017-05-11,SO70317,20922,2181.5625
34856,2016-02-03,SO49194,20922,699.0982
34857,2016-12-18,SO60263,20923,19.98
34858,2016-12-18,SO60263,20923,33.6442
34859,2017-04-07,SO67822,20923,34.99
34860,2017-04-07,SO67822,20923,742.35
34861,2016-12-18,SO60263,20923,769.49
34862,2016-05-27,SO50599,20923,699.0982
34863,2016-12-30,SO61067,20924,89.97
34864,2016-12-30,SO61067,20924,33.6442
34865,2017-03-09,SO65841,20925,63.5
34866,2017-06-19,SO73326,20926,1000.4375
34867,2017-05-13,SO70489,20927,29.97
34868,2017-05-13,SO70489,20927,9.98
34869,2017-05-13,SO70489,20927,59.98
34870,2017-05-13,SO70489,20927,43.96
34871,2017-05-13,SO70489,20927,34.99
34872,2017-04-30,SO69353,20928,59.98
34873,2017-04-30,SO69353,20928,4.58
34874,2017-04-30,SO69353,20928,15.9
34875,2016-09-08,SO54008,20929,89.97
34876,2016-09-08,SO54008,20929,4.58
34877,2016-09-08,SO54008,20929,4.99
34878,2017-01-30,SO63014,20930,59.98
34879,2017-01-30,SO63014,20930,9.98
34880,2017-05-27,SO71467,20930,9.98
34881,2017-05-27,SO71467,20930,57.98
34882,2017-05-27,SO71467,20930,742.35
34883,2017-01-30,SO63014,20930,769.49
34884,2016-05-24,SO50569,20930,699.0982
34885,2017-06-10,SO72587,20931,7.98
34886,2017-06-10,SO72587,20931,4.58
34887,2017-06-10,SO72587,20931,32.6
34888,2017-06-10,SO72587,20931,15.9
34889,2017-06-10,SO72587,20931,2181.5625
34890,2016-02-19,SO49353,20931,699.0982
34891,2017-05-15,SO70633,20932,3.99
34892,2017-05-15,SO70633,20932,17.2884
34893,2017-05-15,SO70633,20932,34.99
34894,2016-12-13,SO59921,20933,34.99
34895,2016-12-13,SO59921,20933,1700.99
34896,2016-02-21,SO49374,20933,699.0982
34897,2017-06-16,SO73091,20934,49.98
34898,2017-06-16,SO73091,20934,1000.4375
34899,2017-05-14,SO70556,20935,7.98
34900,2017-05-14,SO70556,20935,159.0
34901,2017-06-28,SO74020,20936,9.98
34902,2017-06-28,SO74020,20936,17.98
34903,2017-06-28,SO74020,20936,1000.4375
34904,2017-03-07,SO65712,20937,59.98
34905,2017-03-07,SO65712,20937,14.97
34906,2017-03-07,SO65712,20937,34.99
34907,2017-03-07,SO65712,20937,48.0673
34908,,,20938,
34909,2017-05-20,SO70971,20939,9.98
34910,2017-05-20,SO70971,20939,17.98
34911,2016-08-16,SO52647,20940,7.98
34912,2016-08-16,SO52647,20940,34.99
34913,2016-08-25,SO53112,20941,7.98
34914,2016-08-25,SO53112,20941,6.87
34915,2016-09-26,SO55011,20942,7.98
34916,2017-03-30,SO67173,20943,29.99
34917,2017-03-30,SO67173,20943,6.87
34918,2017-03-30,SO67173,20943,9.98
34919,2016-08-10,SO52357,20944,11.97
34920,2016-08-10,SO52357,20944,159.0
34921,2016-08-10,SO52357,20944,63.5
34922,2017-04-14,SO68262,20945,1000.4375
34923,2017-04-14,SO68262,20945,48.0673
34924,2016-05-31,SO50647,20945,699.0982
34925,2017-03-17,SO66346,20946,9.98
34926,2017-03-17,SO66346,20946,53.99
34927,,,20947,
34928,2016-09-25,SO54959,20948,3.99
34929,2016-10-01,SO55361,20949,89.97
34930,2016-10-01,SO55361,20949,9.98
34931,2016-10-01,SO55361,20949,120.0
34932,2016-11-07,SO57561,20950,59.98
34933,2016-11-07,SO57561,20950,4.58
34934,2017-02-12,SO64028,20951,29.99
34935,2017-02-12,SO64028,20951,2.29
34936,2017-02-12,SO64028,20951,9.98
34937,2017-05-21,SO71051,20953,3.99
34938,2017-05-21,SO71051,20953,159.0
34939,2017-03-18,SO66399,20954,7.98
34940,2017-03-18,SO66399,20954,33.6442
34941,2017-06-05,SO72263,20955,17.2884
34942,2017-06-05,SO72263,20955,1000.4375
34943,2017-06-05,SO72263,20955,34.99
34944,2017-05-09,SO70199,20956,7.98
34945,2016-12-23,SO60599,20957,7.98
34946,2016-12-23,SO60599,20957,34.99
34947,2016-08-02,SO51954,20958,9.98
34948,2016-08-02,SO51954,20958,63.5
34949,2017-05-05,SO69902,20959,7.98
34950,2017-05-05,SO69902,20959,34.99
34951,2016-11-19,SO58225,20960,3.99
34952,2016-11-19,SO58225,20960,2.29
34953,2017-06-25,SO73750,20961,7.98
34954,2016-10-14,SO56096,20962,7.98
34955,2016-10-14,SO56096,20962,4.58
34956,2016-09-07,SO53952,20963,59.98
34957,2016-09-07,SO53952,20963,9.98
34958,2016-09-07,SO53952,20963,15.9
34959,2017-03-02,SO65429,20964,11.97
34960,2017-03-02,SO65429,20964,34.99
34961,2017-01-08,SO61695,20965,59.98
34962,2016-12-04,SO59314,20967,9.98
34963,2017-01-12,SO61940,20968,59.98
34964,2017-01-12,SO61940,20968,9.98
34965,2016-11-15,SO57990,20969,33.6442
34966,2016-11-15,SO57990,20969,7.98
34967,2017-05-02,SO69720,20970,8.6442
34968,2017-05-02,SO69720,20970,1000.4375
34969,2017-05-02,SO69720,20970,48.0673
34970,2016-05-08,SO50415,20970,699.0982
34971,2017-05-05,SO69901,20971,7.98
34972,2017-05-05,SO69901,20971,33.6442
34973,2017-04-18,SO68501,20972,29.99
34974,2017-04-18,SO68501,20972,33.6442
34975,2017-04-18,SO68501,20972,9.98
34976,2017-03-09,SO65835,20973,9.98
34977,2017-03-09,SO65835,20973,159.0
34978,2017-01-03,SO61407,20974,11.97
34979,2017-01-03,SO61407,20974,4.58
34980,2017-01-03,SO61407,20974,120.0
34981,2016-12-27,SO60849,20975,7.98
34982,2016-12-27,SO60849,20975,49.98
34983,2016-12-27,SO60849,20975,2.29
34984,2016-12-27,SO60849,20975,1700.99
34985,2016-02-22,SO49389,20975,699.0982
34986,2017-02-02,SO63390,20976,7.98
34987,2017-02-02,SO63390,20976,42.98
34988,2017-02-02,SO63390,20976,34.99
34989,2016-07-22,SO51527,20977,33.6442
34990,2016-07-22,SO51527,20977,539.99
34991,2017-02-02,SO63394,20978,9.98
34992,2017-05-07,SO70084,20979,17.2884
34993,2017-05-07,SO70084,20979,34.99
34994,2017-05-07,SO70084,20979,1000.4375
34995,2016-05-28,SO50607,20979,699.0982
34996,2017-05-16,SO70744,20980,53.99
34997,2017-05-16,SO70744,20980,47.0962
34998,2017-05-16,SO70744,20980,1000.4375
34999,2016-05-14,SO50476,20980,699.0982
35000,2016-08-10,SO52356,20981,9.98
35001,2016-08-10,SO52356,20981,63.5
35002,2016-07-04,SO51225,20982,53.99
35003,2016-07-04,SO51225,20982,1700.99
35004,2016-03-08,SO49614,20982,699.0982
35005,2016-10-28,SO56840,20983,7.98
35006,2016-10-28,SO56840,20983,64.47
35007,2016-10-28,SO56840,20983,34.99
35008,2015-06-17,SO46494,20983,3578.27
35009,2016-10-03,SO55495,20984,33.6442
35010,2016-10-03,SO55495,20984,539.99
35011,2015-06-09,SO46447,20984,3578.27
35012,2016-10-07,SO55726,20985,539.99
35013,2015-06-23,SO46553,20985,3578.27
35014,2017-04-07,SO67769,20986,4.58
35015,2017-04-07,SO67769,20986,9.98
35016,2016-10-17,SO56263,20987,9.98
35017,2016-10-17,SO56263,20987,539.99
35018,2015-06-02,SO46400,20987,3578.27
35019,2016-10-03,SO55496,20988,539.99
35020,2015-06-05,SO46418,20988,3578.27
35021,2016-10-29,SO56897,20989,21.49
35022,2016-10-29,SO56897,20989,17.2884
35023,2016-10-29,SO56897,20989,539.99
35024,2015-06-17,SO46495,20989,3578.27
35025,2016-10-13,SO56061,20990,9.98
35026,2016-10-13,SO56061,20990,8.99
35027,2016-10-13,SO56061,20990,539.99
35028,2016-10-13,SO56061,20990,54.99
35029,2016-10-13,SO56061,20990,8.99
35030,2015-06-23,SO46554,20990,3578.27
35031,2016-10-29,SO56898,20991,539.99
35032,2016-10-07,SO55727,20992,42.98
35033,2016-10-07,SO55727,20992,539.99
35034,2015-06-02,SO46398,20992,3578.27
35035,2016-10-26,SO56747,20993,539.99
35036,2016-10-26,SO56747,20993,42.98
35037,2016-10-26,SO56747,20993,4.58
35038,2016-10-26,SO56747,20993,120.0
35039,2015-06-02,SO46401,20993,3578.27
35040,2016-10-04,SO55540,20994,9.98
35041,2016-10-04,SO55540,20994,33.6442
35042,2016-10-04,SO55540,20994,47.0962
35043,2016-10-04,SO55540,20994,17.98
35044,2016-10-04,SO55540,20994,539.99
35045,2015-06-02,SO46405,20994,3578.27
35046,2016-10-25,SO56684,20995,17.98
35047,2016-10-25,SO56684,20995,539.99
35048,2015-06-01,SO46391,20995,3578.27
35049,2016-10-14,SO56109,20996,42.98
35050,2016-10-14,SO56109,20996,2.29
35051,2016-10-14,SO56109,20996,15.9
35052,2016-10-14,SO56109,20996,539.99
35053,2015-06-07,SO46434,20996,3578.27
35054,2016-10-08,SO55798,20997,9.98
35055,2016-10-08,SO55798,20997,17.2884
35056,2016-10-08,SO55798,20997,26.97
35057,2016-10-08,SO55798,20997,539.99
35058,2016-10-26,SO56746,20998,539.99
35059,2016-10-26,SO56746,20998,3.99
35060,2016-10-26,SO56746,20998,42.98
35061,2016-10-26,SO56746,20998,23.5481
35062,2016-10-26,SO56746,20998,33.6442
35063,2015-07-29,SO46909,20998,2181.5625
35064,2016-10-17,SO56261,20999,9.98
35065,2016-10-17,SO56261,20999,17.98
35066,2016-10-17,SO56261,20999,539.99
35067,2015-07-06,SO46726,20999,2181.5625
35068,2016-11-28,SO58763,21000,539.99
35069,2015-07-28,SO46902,21000,2181.5625
35070,2016-11-01,SO57231,21001,34.99
35071,2016-11-01,SO57231,21001,539.99
35072,2015-07-17,SO46819,21001,2443.35
35073,2016-11-29,SO58817,21002,17.98
35074,2016-11-29,SO58817,21002,539.99
35075,2015-07-06,SO46727,21002,2443.35
35076,2016-08-14,SO52551,21003,7.98
35077,2016-08-14,SO52551,21003,42.98
35078,2016-08-14,SO52551,21003,47.0962
35079,2016-07-10,SO51335,21004,21.49
35080,2016-07-10,SO51335,21004,539.99
35081,2017-02-14,SO64147,21005,7.98
35082,2017-02-14,SO64147,21005,42.98
35083,2017-05-22,SO71142,21006,33.6442
35084,2017-05-22,SO71142,21006,1000.4375
35085,2016-05-23,SO50555,21006,699.0982
35086,2017-04-05,SO67678,21007,9.98
35087,2017-05-06,SO70008,21008,53.99
35088,2017-05-06,SO70008,21008,1000.4375
35089,2016-05-10,SO50433,21008,699.0982
35090,2017-06-07,SO72383,21009,14.97
35091,2017-06-07,SO72383,21009,33.6442
35092,2016-12-19,SO60352,21010,9.98
35093,2016-12-20,SO60392,21011,17.2884
35094,2016-12-20,SO60392,21011,33.6442
35095,2016-12-20,SO60392,21011,1700.99
35096,2016-03-14,SO49673,21011,699.0982
35097,2016-12-17,SO60190,21012,9.98
35098,2016-12-17,SO60190,21012,17.98
35099,2016-12-17,SO60190,21012,1700.99
35100,2016-03-29,SO49792,21012,699.0982
35101,2016-07-31,SO51686,21013,17.98
35102,2016-07-31,SO51686,21013,539.99
35103,2016-07-20,SO51500,21014,9.98
35104,2016-07-20,SO51500,21014,17.98
35105,2016-07-20,SO51500,21014,539.99
35106,2017-05-14,SO70589,21015,53.99
35107,2017-05-14,SO70589,21015,1000.4375
35108,2016-05-23,SO50554,21015,699.0982
35109,2017-05-01,SO69643,21016,33.6442
35110,2017-05-01,SO69643,21016,1000.4375
35111,2016-06-04,SO50799,21016,699.0982
35112,2016-07-16,SO51439,21017,539.99
35113,2016-07-16,SO51439,21017,4.99
35114,2016-07-16,SO51439,21017,8.99
35115,2016-07-16,SO51439,21017,47.0962
35116,2016-12-01,SO59087,21018,7.98
35117,2016-12-01,SO59087,21018,24.99
35118,2016-12-01,SO59087,21018,1700.99
35119,2016-03-28,SO49782,21018,699.0982
35120,2017-05-03,SO69738,21019,33.6442
35121,2017-05-03,SO69738,21019,49.98
35122,2017-05-03,SO69738,21019,9.98
35123,2017-05-03,SO69738,21019,564.99
35124,2016-12-02,SO59146,21020,9.98
35125,2016-12-02,SO59146,21020,17.98
35126,2016-12-02,SO59146,21020,1700.99
35127,2016-03-08,SO49615,21020,699.0982
35128,2016-08-09,SO52327,21021,11.97
35129,2016-08-09,SO52327,21021,42.98
35130,2016-08-09,SO52327,21021,63.5
35131,2016-08-09,SO52327,21021,539.99
35132,2016-08-23,SO53001,21022,539.99
35133,2016-11-17,SO58103,21023,59.98
35134,2016-11-17,SO58103,21023,33.6442
35135,2016-11-17,SO58103,21023,21.98
35136,2016-11-17,SO58103,21023,9.98
35137,2016-08-21,SO52926,21024,9.98
35138,2016-08-21,SO52926,21024,26.97
35139,2016-08-21,SO52926,21024,539.99
35140,2016-08-21,SO52926,21024,17.98
35141,2017-04-28,SO69197,21025,29.99
35142,2017-04-28,SO69197,21025,14.97
35143,2016-11-05,SO57454,21026,59.98
35144,2016-11-05,SO57454,21026,17.98
35145,2016-12-07,SO59502,21027,53.99
35146,2016-12-07,SO59502,21027,1700.99
35147,2016-03-12,SO49649,21027,699.0982
35148,2017-03-21,SO66606,21028,59.98
35149,2017-03-21,SO66606,21028,4.58
35150,2017-03-21,SO66606,21028,9.98
35151,2017-05-11,SO70368,21029,7.98
35152,2017-05-11,SO70368,21029,49.98
35153,2017-05-11,SO70368,21029,4.58
35154,2017-05-11,SO70368,21029,1000.4375
35155,2016-06-25,SO51024,21029,699.0982
35156,2016-08-14,SO52574,21030,539.99
35157,2016-08-18,SO52772,21031,539.99
35158,2016-08-18,SO52772,21031,9.98
35159,2016-08-18,SO52772,21031,17.2884
35160,2016-08-18,SO52772,21031,26.97
35161,2016-08-18,SO52772,21031,34.99
35162,2017-05-15,SO70630,21032,9.98
35163,2016-08-15,SO52614,21033,9.98
35164,2016-08-15,SO52614,21033,17.98
35165,2016-08-15,SO52614,21033,539.99
35166,2016-12-14,SO59992,21034,48.0673
35167,2016-12-14,SO59992,21034,1700.99
35168,2016-03-07,SO49606,21034,699.0982
35169,2017-05-07,SO70083,21035,53.99
35170,2017-05-07,SO70083,21035,1000.4375
35171,2016-06-14,SO50910,21035,699.0982
35172,2016-12-02,SO59147,21036,7.98
35173,2016-12-02,SO59147,21036,24.99
35174,2016-12-02,SO59147,21036,34.99
35175,2016-12-02,SO59147,21036,1700.99
35176,2016-03-20,SO49730,21036,699.0982
35177,2017-06-06,SO72323,21037,33.6442
35178,2017-06-06,SO72323,21037,9.98
35179,2017-02-25,SO64862,21037,47.0962
35180,2017-02-25,SO64862,21037,769.49
35181,2017-02-25,SO64862,21037,48.0673
35182,2017-06-06,SO72323,21037,57.98
35183,2017-06-06,SO72323,21037,742.35
35184,2016-06-15,SO50922,21037,699.0982
35185,2017-06-05,SO72198,21038,25.9326
35186,2017-06-05,SO72198,21038,564.99
35187,2016-07-27,SO51606,21039,1700.99
35188,2016-03-07,SO49612,21039,699.0982
35189,2016-07-28,SO51620,21040,7.98
35190,2016-07-28,SO51620,21040,49.98
35191,2016-07-28,SO51620,21040,1700.99
35192,2016-07-28,SO51620,21040,53.99
35193,2016-03-01,SO49551,21040,699.0982
35194,2016-08-08,SO52277,21041,7.98
35195,2016-08-08,SO52277,21041,64.47
35196,2016-08-08,SO52277,21041,70.6443
35197,2016-08-08,SO52277,21041,539.99
35198,2017-05-01,SO69645,21042,34.99
35199,2017-05-01,SO69645,21042,1000.4375
